202012-06-20 11:34:29,458 | INFO  | NioProcessor-1   | ServerSession                    | 22 - sshd-core - 0.5.0 | Session created...
Datedebutdecontact__c # Wed Jun 20 12:35:32 CEST 2012
Montantrealisenmoins1__c # 0.0
Account : type # Account // NumeroEPJ__c # 07406335 // 
Equipedureferent__c # 12
MatriculeRH__c # 09904105
Name # 07406335 - FIDEL
Periodedeprospection__c # 2013
Motifderappel__c # Fidel - null
Numerocommercial__c # 85804
Groupedureferent__c # A
CloseDate # Wed Jun 20 12:35:32 CEST 2012
Canalpropose__c # Partenaire Terrain
IDTIERS__c # 1884012
 _____________________________________________________________________________________________________________


2012-06-20 11:37:33,241 | ERROR | pool-22-thread-6 | UpsertSendingTask$1              | 171 - adnet.crm.services.sf-services-impl - 1.0.0.SNAPSHOT | 
_____________________________________________________________________________________________________________
 salesforces error : [[Error  fields='{[1]StageName,}'
 message='Required fields are missing: [StageName]'
 statusCode='REQUIRED_FIELD_MISSING'
]
] 

ext_id : 1883581 | type : OPPORTUNITY

 with datas : 
type # OPPORTUNITY
Finaliteoppte__c # FIDEL [FDL]
Owner : type # User // IDTIERS__c # 09905881 // 
Forcedeventedureferent__c # FVN
Originedelopportunite__c # GAC
Montantconfie__c # 0.0
Amount # 0.0
Motifdelaperte__c # 
Datedebutdecontact__c # Wed Jun 20 12:40:00 CEST 2012
Montantrealisenmoins1__c # 0.0
Account : type # Account // NumeroEPJ__c # 01869131 // 
Equipedureferent__c # 12
MatriculeRH__c # 09905881
Name # 01869131 - FIDEL
Periodedeprospection__c # 2013
Motifderappel__c # Fidel - null
Numerocommercial__c # 80402
Groupedureferent__c # K
CloseDate # Wed Jun 20 12:40:00 CEST 2012
Canalpropose__c # Partenaire Terrain
IDTIERS__c # 1883581
 _____________________________________________________________________________________________________________


2012-06-20 11:37:33,241 | ERROR | pool-22-thread-6 | UpsertSendingTask$1              | 171 - adnet.crm.services.sf-services-impl - 1.0.0.SNAPSHOT | 
_____________________________________________________________________________________________________________
 salesforces error : [[Error  fields='{[1]StageName,}'
 message='Required fields are missing: [StageName]'
 statusCode='REQUIRED_FIELD_MISSING'
]
] 

ext_id : 1887806 | type : OPPORTUNITY

 with datas : 
type # OPPORTUNITY
Finaliteoppte__c # Création Etablissement [CRE]
Owner : type # User // IDTIERS__c # 09900074 // 
Forcedeventedureferent__c # FVN
Originedelopportunite__c # GAC
Montantconfie__c # 0.0
Amount # 0.0
Motifdelaperte__c # 
Datedebutdecontact__c # Wed Jun 20 12:35:39 CEST 2012
Montantrealisenmoins1__c # 0.0
Account : type # Account // NumeroEPJ__c # 00298751 // 
Equipedureferent__c # 12
MatriculeRH__c # 09900074
Name # 00298751 - Création Etablissement
Periodedeprospection__c # 2012
Motifderappel__c # Terrain - null
Numerocommercial__c # 88277
Groupedureferent__c # K
CloseDate # Wed Jun 20 12:35:39 CEST 2012
Canalpropose__c # Partenaire Terrain
IDTIERS__c # 1887806
 _____________________________________________________________________________________________________________


2012-06-20 11:37:33,241 | ERROR | pool-22-thread-6 | UpsertSendingTask$1              | 171 - adnet.crm.services.sf-services-impl - 1.0.0.SNAPSHOT | 
_____________________________________________________________________________________________________________
 salesforces error : [[Error  fields='{[1]StageName,}'
 message='Required fields are missing: [StageName]'
 statusCode='REQUIRED_FIELD_MISSING'
]
] 

ext_id : 1883828 | type : OPPORTUNITY

 with datas : 
type # OPPORTUNITY
Finaliteoppte__c # FIDEL [FDL]
Owner : type # User // IDTIERS__c # 09802912 // 
Forcedeventedureferent__c # FVN
Originedelopportunite__c # GAC
Montantconfie__c # 0.0
Amount # 0.0
Motifdelaperte__c # 
Datedebutdecontact__c # Wed Jun 20 12:37:38 CEST 2012
Montantrealisenmoins1__c # 0.0
Account : type # Account // NumeroEPJ__c # 04555976 // 
Equipedureferent__c # 12
MatriculeRH__c # 09802912
Name # 04555976 - FIDEL
Periodedeprospection__c # 2013
Motifderappel__c # Fidel - null
Numerocommercial__c # 03343
Groupedureferent__c # M
CloseDate # Wed Jun 20 12:37:38 CEST 2012
Canalpropose__c # Partenaire Terrain
IDTIERS__c # 1883828
 _____________________________________________________________________________________________________________


2012-06-20 11:37:33,241 | ERROR | pool-22-thread-6 | UpsertSendingTask$1              | 171 - adnet.crm.services.sf-services-impl - 1.0.0.SNAPSHOT | 
_____________________________________________________________________________________________________________
 salesforces error : [[Error  fields='{[1]StageName,}'
 message='Required fields are missing: [StageName]'
 statusCode='REQUIRED_FIELD_MISSING'
]
] 

ext_id : 1883633 | type : OPPORTUNITY

 with datas : 
type # OPPORTUNITY
Finaliteoppte__c # FIDEL [FDL]
Owner : type # User // IDTIERS__c # 09903904 // 
Forcedeventedureferent__c # FVN
Originedelopportunite__c # GAC
Montantconfie__c # 0.0
Amount # 0.0
Motifdelaperte__c # 
Datedebutdecontact__c # Wed Jun 20 12:34:23 CEST 2012
Montantrealisenmoins1__c # 0.0
Account : type # Account // NumeroEPJ__c # 02485770 // 
Equipedureferent__c # 12
MatriculeRH__c # 09903904
Name # 02485770 - FIDEL
Periodedeprospection__c # 2013
Motifderappel__c # Fidel - null
Numerocommercial__c # 85293
Groupedureferent__c # C
CloseDate # Wed Jun 20 12:34:23 CEST 2012
Canalpropose__c # Partenaire Terrain
IDTIERS__c # 1883633
 _____________________________________________________________________________________________________________


2012-06-20 11:37:33,241 | ERROR | pool-22-thread-6 | UpsertSendingTask$1              | 171 - adnet.crm.services.sf-services-impl - 1.0.0.SNAPSHOT | 
_____________________________________________________________________________________________________________
 salesforces error : [[Error  fields='{[1]StageName,}'
 message='Required fields are missing: [StageName]'
 statusCode='REQUIRED_FIELD_MISSING'
]
] 

ext_id : 1883556 | type : OPPORTUNITY

 with datas : 
type # OPPORTUNITY
Finaliteoppte__c # FIDEL [FDL]
Owner : type # User // IDTIERS__c # 09901198 // 
Forcedeventedureferent__c # FVN
Originedelopportunite__c # GAC
Montantconfie__c # 0.0
Amount # 0.0
Motifdelaperte__c # 
Datedebutdecontact__c # Wed Jun 20 12:38:21 CEST 2012
Montantrealisenmoins1__c # 0.0
Account : type # Account // NumeroEPJ__c # 01834158 // 
Equipedureferent__c # 12
MatriculeRH__c # 09901198
Name # 01834158 - FIDEL
Periodedeprospection__c # 2013
Motifderappel__c # Fidel - null
Numerocommercial__c # 87688
Groupedureferent__c # 2
CloseDate # Wed Jun 20 12:38:21 CEST 2012
Canalpropose__c # Partenaire Terrain
IDTIERS__c # 1883556
 _____________________________________________________________________________________________________________


2012-06-20 11:37:33,242 | ERROR | pool-22-thread-6 | UpsertSendingTask$1              | 171 - adnet.crm.services.sf-services-impl - 1.0.0.SNAPSHOT | 
_____________________________________________________________________________________________________________
 salesforces error : [[Error  fields='{[1]StageName,}'
 message='Required fields are missing: [StageName]'
 statusCode='REQUIRED_FIELD_MISSING'
]
] 

ext_id : 1839722 | type : OPPORTUNITY

 with datas : 
type # OPPORTUNITY
Finaliteoppte__c # Renouvellement site [RSI]
Owner : type # User // IDTIERS__c # 09904782 // 
Forcedeventedureferent__c # FVN
Originedelopportunite__c # GAC
Montantconfie__c # 0.0
Amount # 0.0
Motifdelaperte__c # 
Datedebutdecontact__c # Wed Jun 20 12:35:27 CEST 2012
Montantrealisenmoins1__c # 0.0
Account : type # Account // NumeroEPJ__c # 00292387 // 
Equipedureferent__c # 12
MatriculeRH__c # 09904782
Name # 00292387 - Renouvellement site
Periodedeprospection__c # 2012
Motifderappel__c # Péremption Site - null
Numerocommercial__c # 85581
Groupedureferent__c # K
CloseDate # Wed Jun 20 12:35:27 CEST 2012
Canalpropose__c # Référent
IDTIERS__c # 1839722
 _____________________________________________________________________________________________________________


2012-06-20 11:37:33,242 | ERROR | pool-22-thread-6 | UpsertSendingTask$1              | 171 - adnet.crm.services.sf-services-impl - 1.0.0.SNAPSHOT | 
_____________________________________________________________________________________________________________
 salesforces error : [[Error  fields='{[1]StageName,}'
 message='Required fields are missing: [StageName]'
 statusCode='REQUIRED_FIELD_MISSING'
]
] 

ext_id : 1883293 | type : OPPORTUNITY

 with datas : 
type # OPPORTUNITY
Finaliteoppte__c # FIDEL [FDL]
Owner : type # User // IDTIERS__c # 08955854 // 
Forcedeventedureferent__c # FVN
Originedelopportunite__c # GAC
Montantconfie__c # 0.0
Amount # 0.0
Motifdelaperte__c # 
Datedebutdecontact__c # Wed Jun 20 12:32:25 CEST 2012
Montantrealisenmoins1__c # 0.0
Account : type # Account // NumeroEPJ__c # 00097824 // 
Equipedureferent__c # 12
MatriculeRH__c # 08955854
Name # 00097824 - FIDEL
Periodedeprospection__c # 2013
Motifderappel__c # Fidel - null
Numerocommercial__c # 02790
Groupedureferent__c # 9
CloseDate # Wed Jun 20 12:32:25 CEST 2012
Canalpropose__c # Partenaire Terrain
IDTIERS__c # 1883293
 _____________________________________________________________________________________________________________


2012-06-20 11:37:33,242 | ERROR | pool-22-thread-6 | UpsertSendingTask$1              | 171 - adnet.crm.services.sf-services-impl - 1.0.0.SNAPSHOT | 
_____________________________________________________________________________________________________________
 salesforces error : [[Error  fields='{[1]StageName,}'
 message='Required fields are missing: [StageName]'
 statusCode='REQUIRED_FIELD_MISSING'
]
] 

ext_id : 1883792 | type : OPPORTUNITY

 with datas : 
type # OPPORTUNITY
Finaliteoppte__c # FIDEL [FDL]
Owner : type # User // IDTIERS__c # 09055877 // 
Forcedeventedureferent__c # FVN
Originedelopportunite__c # GAC
Montantconfie__c # 0.0
Amount # 0.0
Motifdelaperte__c # 
Datedebutdecontact__c # Wed Jun 20 12:37:03 CEST 2012
Montantrealisenmoins1__c # 0.0
Account : type # Account // NumeroEPJ__c # 04529489 // 
Equipedureferent__c # 12
MatriculeRH__c # 09055877
Name # 04529489 - FIDEL
Periodedeprospection__c # 2013
Motifderappel__c # Fidel - null
Numerocommercial__c # 20040
Groupedureferent__c # K
CloseDate # Wed Jun 20 12:37:03 CEST 2012
Canalpropose__c # Partenaire Terrain
IDTIERS__c # 1883792
 _____________________________________________________________________________________________________________


2012-06-20 11:37:33,242 | ERROR | pool-22-thread-6 | UpsertSendingTask$1              | 171 - adnet.crm.services.sf-services-impl - 1.0.0.SNAPSHOT | 
_____________________________________________________________________________________________________________
 salesforces error : [[Error  fields='{[1]StageName,}'
 message='Required fields are missing: [StageName]'
 statusCode='REQUIRED_FIELD_MISSING'
]
] 

ext_id : 1883699 | type : OPPORTUNITY

 with datas : 
type # OPPORTUNITY
Finaliteoppte__c # FIDEL [FDL]
Owner : type # User // IDTIERS__c # 09903532 // 
Forcedeventedureferent__c # FVN
Originedelopportunite__c # GAC
Montantconfie__c # 0.0
Amount # 0.0
Motifdelaperte__c # 
Datedebutdecontact__c # Wed Jun 20 12:36:52 CEST 2012
Montantrealisenmoins1__c # 0.0
Account : type # Account // NumeroEPJ__c # 02773427 // 
Equipedureferent__c # 12
MatriculeRH__c # 09903532
Name # 02773427 - FIDEL
Periodedeprospection__c # 2013
Motifderappel__c # Fidel - null
Numerocommercial__c # 86443
Groupedureferent__c # C
CloseDate # Wed Jun 20 12:36:52 CEST 2012
Canalpropose__c # Partenaire Terrain
IDTIERS__c # 1883699
 _____________________________________________________________________________________________________________


2012-06-20 11:37:33,242 | ERROR | pool-22-thread-6 | UpsertSendingTask$1              | 171 - adnet.crm.services.sf-services-impl - 1.0.0.SNAPSHOT | 
_____________________________________________________________________________________________________________
 salesforces error : [[Error  fields='{[1]StageName,}'
 message='Required fields are missing: [StageName]'
 statusCode='REQUIRED_FIELD_MISSING'
]
] 

ext_id : 1883790 | type : OPPORTUNITY

 with datas : 
type # OPPORTUNITY
Finaliteoppte__c # FIDEL [FDL]
Owner : type # User // IDTIERS__c # 09902017 // 
Forcedeventedureferent__c # FVN
Originedelopportunite__c # GAC
Montantconfie__c # 0.0
Amount # 0.0
Motifdelaperte__c # 
Datedebutdecontact__c # Wed Jun 20 12:37:00 CEST 2012
Montantrealisenmoins1__c # 0.0
Account : type # Account // NumeroEPJ__c # 04529085 // 
Equipedureferent__c # 12
MatriculeRH__c # 09902017
Name # 04529085 - FIDEL
Periodedeprospection__c # 2013
Motifderappel__c # Fidel - null
Numerocommercial__c # 86719
Groupedureferent__c # 2
CloseDate # Wed Jun 20 12:37:00 CEST 2012
Canalpropose__c # Partenaire Terrain
IDTIERS__c # 1883790
 _____________________________________________________________________________________________________________


2012-06-20 11:37:33,243 | ERROR | pool-22-thread-6 | UpsertSendingTask$1              | 171 - adnet.crm.services.sf-services-impl - 1.0.0.SNAPSHOT | 
_____________________________________________________________________________________________________________
 salesforces error : [[Error  fields='{[1]StageName,}'
 message='Required fields are missing: [StageName]'
 statusCode='REQUIRED_FIELD_MISSING'
]
] 

ext_id : 1863058 | type : OPPORTUNITY

 with datas : 
type # OPPORTUNITY
Finaliteoppte__c # Demande Partenariat Réseaux [DPR]
Owner : type # User // IDTIERS__c # 09251717 // 
Forcedeventedureferent__c # FVN
Originedelopportunite__c # GAC
Montantconfie__c # 0.0
Amount # 0.0
Motifdelaperte__c # 
Datedebutdecontact__c # Wed Jun 20 12:35:39 CEST 2012
Montantrealisenmoins1__c # 0.0
Account : type # Account // NumeroEPJ__c # 00298781 // 
Equipedureferent__c # 12
MatriculeRH__c # 09251717
Name # 00298781 - Demande Partenariat Réseaux
Periodedeprospection__c # 2012
Motifderappel__c # Partenariat - Vous avez en main ce prospect du réseau partenaire INTER HOTEL. PagesJaunes a récemment envoyé à lensemble de ce réseau un e-mailing (co-brandé et validé par la tête de réseau) pour linciter à se connecter sur le site partenaire pour découvrir son kit media. Vous avez à votre disposition -1- Le kit media sur le site https://partenaire.pagesjaunes.fr/, identifiant marque : INTER HOTEL, mot de passe : PWXgRp      -2- Une notice de partenariat avec des informations sur la marque et le visuel de le-mailing envoyé (documents disponibles sur votre serveur agence). Notre engagement vis-à-vis de la marque est de mettre en face de chaque établissement du réseau un conseiller en communication local. Appuyez-vous sur le mailing pour contacter votre prospect. Bonne prospection de la part de léquipe Partenariat Réseau
Numerocommercial__c # 28142
Groupedureferent__c # E
CloseDate # Wed Jun 20 12:35:39 CEST 2012
Canalpropose__c # Référent
IDTIERS__c # 1863058
 _____________________________________________________________________________________________________________


2012-06-20 11:37:33,243 | ERROR | pool-22-thread-6 | UpsertSendingTask$1              | 171 - adnet.crm.services.sf-services-impl - 1.0.0.SNAPSHOT | 
_____________________________________________________________________________________________________________
 salesforces error : [[Error  fields='{[1]StageName,}'
 message='Required fields are missing: [StageName]'
 statusCode='REQUIRED_FIELD_MISSING'
]
] 

ext_id : 1756198 | type : OPPORTUNITY

 with datas : 
type # OPPORTUNITY
Finaliteoppte__c # FIDEL [FDL]
Owner : type # User // IDTIERS__c # 09905459 // 
Forcedeventedureferent__c # FVN
Originedelopportunite__c # GAC
Montantconfie__c # 0.0
Amount # 0.0
Motifdelaperte__c # 
Datedebutdecontact__c # Wed Jun 20 12:40:11 CEST 2012
Montantrealisenmoins1__c # 0.0
Account : type # Account // NumeroEPJ__c # 07077946 // 
Equipedureferent__c # 12
MatriculeRH__c # 09905459
Name # 07077946 - FIDEL
Periodedeprospection__c # 2012
Motifderappel__c # Fidel - null
Numerocommercial__c # 80155
Groupedureferent__c # A
CloseDate # Wed Jun 20 12:40:11 CEST 2012
Canalpropose__c # Partenaire Terrain
IDTIERS__c # 1756198
 _____________________________________________________________________________________________________________
